codigo,prov,dpto,frac,rad,varon,mujer,total
140149305,14,14,93,5,422,476,898
140149306,14,14,93,6,581,652,1233
140149307,14,14,93,7,549,555,1104
140149308,14,14,93,8,620,718,1338
140149309,14,14,93,9,396,444,840
140149310,14,14,93,10,515,598,1113
140149311,14,14,93,11,694,737,1431
140149312,14,14,93,12,633,744,1377
140149313,14,14,93,13,347,389,736
140149314,14,14,93,14,231,264,495
140149315,14,14,93,15,429,444,873
140149316,14,14,93,16,358,416,774
140149317,14,14,93,17,756,842,1598
140149318,14,14,93,18,411,463,874
140149319,14,14,93,19,554,614,1168
140149320,14,14,93,20,297,326,623
140149321,14,14,93,21,430,483,913
140149401,14,14,94,1,501,594,1095
140149402,14,14,94,2,501,498,999
140149403,14,14,94,3,371,413,784
140149404,14,14,94,4,919,977,1896
140149405,14,14,94,5,629,698,1327
140149406,14,14,94,6,482,530,1012
140149407,14,14,94,7,818,829,1647
140149408,14,14,94,8,922,961,1883
140149409,14,14,94,9,615,610,1225
140149410,14,14,94,10,492,506,998
140149411,14,14,94,11,542,570,1112
140149412,14,14,94,12,555,643,1198
140149413,14,14,94,13,514,551,1065
140149414,14,14,94,14,416,438,854
140149501,14,14,95,1,347,393,740
140149502,14,14,95,2,345,360,705
140149503,14,14,95,3,335,344,679
140149504,14,14,95,4,655,676,1331
140149505,14,14,95,5,662,705,1367
140149506,14,14,95,6,568,658,1226
140149507,14,14,95,7,608,603,1211
140149508,14,14,95,8,736,715,1451
140149509,14,14,95,9,434,487,921
140149510,14,14,95,10,474,593,1067
140149511,14,14,95,11,503,474,977
140149512,14,14,95,12,825,854,1679
140149513,14,14,95,13,731,772,1503
140149514,14,14,95,14,719,726,1445
140149601,14,14,96,1,390,379,769
140149602,14,14,96,2,372,377,749
140149603,14,14,96,3,564,607,1171
140149604,14,14,96,4,532,641,1173
140149605,14,14,96,5,444,450,894
140149606,14,14,96,6,361,381,742
140149607,14,14,96,7,333,369,702
140149608,14,14,96,8,475,491,966
140149609,14,14,96,9,460,496,956
140149610,14,14,96,10,561,572,1133
140149611,14,14,96,11,417,456,873
140149612,14,14,96,12,531,592,1123
140149613,14,14,96,13,594,607,1201
140149614,14,14,96,14,377,405,782
140149615,14,14,96,15,370,367,737
140149616,14,14,96,16,686,673,1359
140149617,14,14,96,17,909,862,1771
140149701,14,14,97,1,1016,1019,2035
140149702,14,14,97,2,377,385,762
140149703,14,14,97,3,403,468,871
140149704,14,14,97,4,334,366,700
140149705,14,14,97,5,374,432,806
140149706,14,14,97,6,845,844,1689
140149707,14,14,97,7,682,637,1319
140149708,14,14,97,8,777,765,1542
140149709,14,14,97,9,759,828,1587
140149710,14,14,97,10,628,659,1287
140149711,14,14,97,11,744,761,1505
140149712,14,14,97,12,504,520,1024
140149713,14,14,97,13,414,410,824
140149714,14,14,97,14,868,871,1739
140149715,14,14,97,15,581,628,1209
140149716,14,14,97,16,571,586,1157
140149717,14,14,97,17,918,970,1888
140149801,14,14,98,1,431,516,947
140149802,14,14,98,2,627,634,1261
140149803,14,14,98,3,451,475,926
140149804,14,14,98,4,455,452,907
140149805,14,14,98,5,312,344,656
140149806,14,14,98,6,456,460,916
140149807,14,14,98,7,789,764,1553
140149808,14,14,98,8,426,468,894
140149809,14,14,98,9,550,575,1125
140149810,14,14,98,10,378,424,802
140149811,14,14,98,11,401,442,843
140149812,14,14,98,12,477,479,956
140149813,14,14,98,13,766,818,1584
140149901,14,14,99,1,568,613,1181
140149902,14,14,99,2,540,579,1119
140149903,14,14,99,3,604,679,1283
140149904,14,14,99,4,379,398,777
140149905,14,14,99,5,369,395,764
140149906,14,14,99,6,505,561,1066
140149907,14,14,99,7,397,411,808
140149908,14,14,99,8,756,795,1551
140149909,14,14,99,9,546,601,1147
140149910,14,14,99,10,608,619,1227
140149911,14,14,99,11,350,419,769
140149912,14,14,99,12,469,453,922
140149913,14,14,99,13,821,832,1653
140210101,14,21,1,1,37,24,61
140210102,14,21,1,2,47,38,85
140210103,14,21,1,3,81,77,158
140210104,14,21,1,4,204,190,394
140210105,14,21,1,5,139,125,264
140210106,14,21,1,6,289,262,551
140210107,14,21,1,7,260,272,532
140210108,14,21,1,8,214,239,453
140210109,14,21,1,9,280,264,544
140210110,14,21,1,10,181,195,376
140210201,14,21,2,1,29,21,50
140210202,14,21,2,2,39,37,76
140210203,14,21,2,3,24,22,46
140210204,14,21,2,4,88,62,150
140210205,14,21,2,5,179,182,361
140210206,14,21,2,6,119,134,253
140210207,14,21,2,7,218,227,445
140210208,14,21,2,8,138,151,289
140210209,14,21,2,9,287,271,558
140210210,14,21,2,10,204,188,392
140210211,14,21,2,11,125,109,234
140210212,14,21,2,12,173,188,361
140210213,14,21,2,13,253,278,531
140210301,14,21,3,1,85,99,184
140210302,14,21,3,2,198,198,396
140210303,14,21,3,3,357,329,686
140210304,14,21,3,4,419,419,838
140210305,14,21,3,5,202,209,411
140210306,14,21,3,6,207,189,396
140210307,14,21,3,7,86,58,144
140210308,14,21,3,8,189,167,356
140210309,14,21,3,9,293,346,639
140210310,14,21,3,10,188,160,348
140210311,14,21,3,11,229,198,427
140210312,14,21,3,12,214,205,419
140210313,14,21,3,13,183,180,363
140210314,14,21,3,14,544,565,1109
140210315,14,21,3,15,537,464,1001
140210316,14,21,3,16,465,462,927
140210401,14,21,4,1,146,143,289
140210402,14,21,4,2,139,122,261
140210403,14,21,4,3,234,248,482
140210404,14,21,4,4,165,175,340
140210405,14,21,4,5,181,152,333
140210406,14,21,4,6,444,470,914
140210407,14,21,4,7,493,518,1011
140210408,14,21,4,8,150,173,323
140210409,14,21,4,9,639,654,1293
140210410,14,21,4,10,496,486,982
140210501,14,21,5,1,90,81,171
140210502,14,21,5,2,134,155,289
140210503,14,21,5,3,28,16,44
140210504,14,21,5,4,117,100,217
140210505,14,21,5,5,105,98,203
140210506,14,21,5,6,230,262,492
140210507,14,21,5,7,399,425,824
140210508,14,21,5,8,434,428,862
140210601,14,21,6,1,109,83,192
140210602,14,21,6,2,55,43,98
140210603,14,21,6,3,40,40,80
140210604,14,21,6,4,74,78,152
